ArX_C_NMR,ArX_C_isotropic,ArX_C_Mulliken,ArX_C_area,ArX_R_isotropic,ArX_R_Mulliken,ArX_R_area,ArX_bond_order,ArX_bond_length,ArX_E_HOMO,ArX_E_LUMO,ArX_electroneg,ArX_hardness,ArX_dipole,ArB(OR)2_C_NMR,ArB(OR)2_C_isotropic,ArB(OR)2_C_Mulliken,ArB(OR)2_C_area,ArB(OR)2_B_isotropic,ArB(OR)2_B_Mulliken,ArB(OR)2_B_area,ArB(OR)2_bond_order,ArB(OR)2_bond_length,ArB(OR)2_HOMO,ArB(OR)2_LUMO,ArB(OR)2_electroneg,Ar-B(OR)2_hardness,Ar-B(OR)2_dipole,catalyst_Pd_charge,catalyst_Pd_expoarea,catalyst_P_charge,catalyst_P_expoarea,catalyst_HOMO,catalyst_LUMO,catalyst_dipole,catalyst_area,catalyst_PSA,catalyst_volume,catalyst_ovality,catalyst_weight,catalyst_H,tres(s),T,Loading,Scheme,catalyst,Yield
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,60,40.2,0.503,1a-2b,P1_L3,0.2
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,60,40.1,0.503,1a-2b,P1_L3,0.2
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,229.2,110,1.619,1a-2b,P1_L3,80.1
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1743,6.63,0.753,4.802,-0.2116,-0.0544,6.322,521.98,59.804,519.49,1.67,572.059,-2122.78,60,110,2.491,1b-2c,P1_L7,23.7
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,60,110,0.502,1b-2c,P1_L3,64.8
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.2405,6.225,0.7389,4.155,-0.2097,-0.0469,4.904,767.12,18.32,781.41,1.87,786.821,-2732.47,600,110,0.506,1b-2c,P2_L1,50.3
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,600,110,0.511,1b-2c,P1_L2,55.1
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,60,110,0.489,1b-2c,P1_L4,15.8
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,60,110,2.501,1b-2c,P1_L1,94.1
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,600,30,0.5,1b-2c,P1_L1,1.5
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.0674,6.074,0.6385,4.748,-0.2102,-0.0517,6.246,564.26,60.009,554.82,1.73,632.029,-2344.31,60,30,0.501,1b-2c,P1_L6,0.1
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.2405,6.225,0.7389,4.155,-0.2097,-0.0469,4.904,767.12,18.32,781.41,1.87,786.821,-2732.47,60,30,2.508,1b-2c,P2_L1,4
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1743,6.63,0.753,4.802,-0.2116,-0.0544,6.322,521.98,59.804,519.49,1.67,572.059,-2122.78,600,30,0.503,1b-2c,P1_L7,0.1
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1623,6.265,0.7969,4.409,-0.2112,-0.0468,6.253,600.47,61.216,594.66,1.76,650.173,-2354.97,60,30,0.5,1b-2c,P1_L5,0.1
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,600,30,2.492,1b-2c,P1_L4,11.5
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,60,30,2.507,1b-2c,P1_L2,0.1
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,600,30,2.51,1b-2c,P1_L3,6.9
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.2405,6.225,0.7389,4.155,-0.2097,-0.0469,4.904,767.12,18.32,781.41,1.87,786.821,-2732.47,600,65.3,2.508,1b-2c,P2_L1,95.5
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,600,65.3,1.12,1b-2c,P1_L1,73.1
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.0674,6.074,0.6385,4.748,-0.2102,-0.0517,6.246,564.26,60.009,554.82,1.73,632.029,-2344.31,189.7,65.3,1.127,1b-2c,P1_L6,1.4
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,600,65.3,2.492,1b-2c,P1_L4,74.1
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,189.7,65.3,2.507,1b-2c,P1_L2,91.3
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1743,6.63,0.753,4.802,-0.2116,-0.0544,6.322,521.98,59.804,519.49,1.67,572.059,-2122.78,600,65.3,1.126,1b-2c,P1_L7,0.8
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,189.7,65.3,1.123,1b-2c,P1_L3,68.3
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1623,6.265,0.7969,4.409,-0.2112,-0.0468,6.253,600.47,61.216,594.66,1.76,650.173,-2354.97,189.7,65.3,1.131,1b-2c,P1_L5,1.5
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,189.7,110,2.501,1b-2c,P1_L1,87.2
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,189.7,110,1.124,1b-2c,P1_L4,56.9
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.0674,6.074,0.6385,4.748,-0.2102,-0.0517,6.246,564.26,60.009,554.82,1.73,632.029,-2344.31,600,110,2.504,1b-2c,P1_L6,40.4
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,600,110,2.51,1b-2c,P1_L3,82.2
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1743,6.63,0.753,4.802,-0.2116,-0.0544,6.322,521.98,59.804,519.49,1.67,572.059,-2122.78,189.7,110,2.491,1b-2c,P1_L7,28.8
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,600,110,1.12,1b-2c,P1_L2,80.9
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1623,6.265,0.7969,4.409,-0.2112,-0.0468,6.253,600.47,61.216,594.66,1.76,650.173,-2354.97,600,110,2.499,1b-2c,P1_L5,64.3
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.2405,6.225,0.7389,4.155,-0.2097,-0.0469,4.904,767.12,18.32,781.41,1.87,786.821,-2732.47,189.7,110,1.109,1b-2c,P2_L1,89.4
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1623,6.265,0.7969,4.409,-0.2112,-0.0468,6.253,600.47,61.216,594.66,1.76,650.173,-2354.97,114.7,110,1.079,1b-2c,P1_L5,33.9
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.0674,6.074,0.6385,4.748,-0.2102,-0.0517,6.246,564.26,60.009,554.82,1.73,632.029,-2344.31,114.7,110,1.077,1b-2c,P1_L6,23
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1743,6.63,0.753,4.802,-0.2116,-0.0544,6.322,521.98,59.804,519.49,1.67,572.059,-2122.78,250.1,110,0.982,1b-2c,P1_L7,26.3
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.2405,6.225,0.7389,4.155,-0.2097,-0.0469,4.904,767.12,18.32,781.41,1.87,786.821,-2732.47,150.3,71.6,1.037,1b-2c,P2_L1,28.7
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,145.8,81.2,1.071,1b-2c,P1_L2,80.2
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,226.1,69.5,1.148,1b-2c,P1_L4,9.2
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,326.4,109.2,0.932,1b-2c,P1_L3,89.6
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,168.9,89.8,0.858,1b-2c,P1_L1,86.4
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,600,61.9,2.501,1b-2c,P1_L1,94.4
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,227.6,101.6,2.507,1b-2c,P1_L2,84.1
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,600,83.7,2.492,1b-2c,P1_L4,89.4
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1623,6.265,0.7969,4.409,-0.2112,-0.0468,6.253,600.47,61.216,594.66,1.76,650.173,-2354.97,60,108.5,2.499,1b-2c,P1_L5,48.4
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,600,75.7,2.51,1b-2c,P1_L3,90.5
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.2405,6.225,0.7389,4.155,-0.2097,-0.0469,4.904,767.12,18.32,781.41,1.87,786.821,-2732.47,182.6,104,2.508,1b-2c,P2_L1,85.5
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,600,61.5,1.387,1b-2c,P1_L2,82.6
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,600,106.8,1.215,1b-2c,P1_L1,88.1
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,600,84.7,1.793,1b-2c,P1_L3,86.5
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.2405,6.225,0.7389,4.155,-0.2097,-0.0469,4.904,767.12,18.32,781.41,1.87,786.821,-2732.47,600,96.5,1.977,1b-2c,P2_L1,81.8
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1623,6.265,0.7969,4.409,-0.2112,-0.0468,6.253,600.47,61.216,594.66,1.76,650.173,-2354.97,600,110,1.236,1b-2c,P1_L5,43
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,600,73.7,2.507,1b-2c,P1_L2,88
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,134.4,110,1.53,1b-2c,P1_L3,85.3
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.2405,6.225,0.7389,4.155,-0.2097,-0.0469,4.904,767.12,18.32,781.41,1.87,786.821,-2732.47,196.1,91.7,2.05,1b-2c,P2_L1,86.2
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,227.9,106.5,0.786,1b-2c,P1_L1,85.3
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.2405,6.225,0.7389,4.155,-0.2097,-0.0469,4.904,767.12,18.32,781.41,1.87,786.821,-2732.47,260.4,88.2,2.098,1b-2c,P2_L1,83.9
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,600,80.8,1.996,1b-2c,P1_L2,95
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,169.1,98.5,2.056,1b-2c,P1_L3,81
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,236.9,105.3,0.739,1b-2c,P1_L1,78.9
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,60,70.4,1.715,1b-2c,P1_L1,67
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,60,82.1,2.295,1b-2c,P1_L3,91.8
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,60,85.6,2.507,1b-2c,P1_L2,86.6
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,600,97.7,0.715,1b-2c,P1_L1,82.5
